,Year,Month,Area,Mean,Median,Minimum,Maximum,Q1,Q3,Lower Outliers,Upper Outliers
764,2023,9,SC,1.877,1.78,1.388,2.502,1.667,2.076,[],[]
765,2002,7,APA,3.789,3.055,2.378,4.127,2.718,4.127,[],[6.667]
766,2002,8,APA,3.106,2.969,2.383,4.101,2.533,3.542,[],[]
767,2002,9,APA,2.075,2.11,1.684,2.398,1.932,2.253,[],[]
768,2002,10,APA,1.021,1.021,1.021,1.021,1.021,1.021,[],[]
769,2002,11,APA,1.419,1.265,0.983,2.163,1.031,1.653,[],[]
770,2002,12,APA,1.362,1.221,0.932,2.075,0.941,1.642,[],[]
771,2003,1,APA,0.593,0.581,0.502,0.708,0.512,0.662,[],[]
772,2003,2,APA,1.016,1.071,0.587,1.333,0.843,1.243,[],[]
773,2003,3,APA,1.136,1.141,0.825,1.439,1.008,1.27,[],[]
774,2003,4,APA,1.774,1.788,1.552,1.982,1.67,1.885,[],[]
775,2003,5,APA,2.049,2.014,1.636,2.533,1.674,2.389,[],[]
776,2003,6,APA,3.708,3.718,1.907,5.489,2.597,4.829,[],[]
777,2003,7,APA,3.367,3.279,2.925,3.987,3.058,3.588,[],[]
778,2003,8,APA,2.803,2.839,2.607,2.925,2.744,2.898,[],[]
779,2003,9,APA,1.881,1.784,1.176,2.779,1.321,2.344,[],[]
780,2003,10,APA,1.076,1.267,0.185,1.775,0.726,1.521,[],[]
781,2003,11,APA,0.833,0.731,0.671,0.879,0.685,0.879,[],[1.198]
782,2003,12,APA,0.651,0.634,0.299,1.039,0.337,0.948,[],[]
783,2004,1,APA,1.18,0.962,0.523,2.272,0.636,1.506,[],[]
784,2004,2,APA,1.108,0.986,0.87,1.589,0.878,1.217,[],[]
785,2004,3,APA,0.971,0.968,0.812,1.137,0.923,1.015,[],[]
786,2004,4,APA,1.229,1.192,0.798,1.736,0.921,1.5,[],[]
787,2004,5,APA,2.537,1.898,1.749,3.965,1.823,2.931,[],[]
788,2004,6,APA,2.229,2.291,1.59,2.746,1.974,2.547,[],[]
789,2004,7,APA,1.838,1.7,1.663,1.854,1.684,1.854,[],[2.288]
790,2004,8,APA,1.249,1.257,1.014,1.47,1.072,1.434,[],[]
791,2004,9,APA,1.356,1.294,1.013,1.826,1.154,1.496,[],[]
792,2004,10,APA,1.355,1.368,0.814,1.871,1.164,1.56,[],[]
793,2004,11,APA,0.759,0.462,0.456,1.359,0.459,0.911,[],[]
794,2004,12,APA,0.737,0.713,0.283,1.24,0.519,0.931,[],[]
795,2005,1,APA,1.116,1.043,0.774,1.602,0.891,1.268,[],[]
796,2005,2,APA,0.72,0.655,0.551,0.769,0.607,0.769,[],[1.019]
797,2005,3,APA,0.842,0.76,0.414,0.931,0.67,0.931,[],[1.433]
798,2005,4,APA,1.317,1.5,0.946,1.504,1.223,1.502,[],[]
799,2005,5,APA,1.892,1.759,1.611,2.438,1.627,2.025,[],[]
800,2005,6,APA,1.453,1.558,0.912,1.784,1.255,1.756,[],[]
801,2005,7,APA,2.089,2.098,1.769,2.39,1.925,2.261,[],[]
802,2005,8,APA,2.304,2.466,2.152,2.904,2.152,2.619,[1.38],[]
803,2005,9,APA,1.946,2.051,0.939,2.744,1.681,2.316,[],[]
804,2005,10,APA,0.994,1.338,0.128,1.515,0.733,1.426,[],[]
805,2005,11,APA,1.731,1.673,1.258,2.32,1.467,1.937,[],[]
806,2005,12,APA,0.864,0.931,0.46,1.135,0.703,1.092,[],[]
807,2006,1,APA,1.597,1.422,0.487,3.057,0.926,2.094,[],[]
808,2006,2,APA,0.627,0.555,0.494,0.657,0.525,0.657,[],[0.903]
809,2006,3,APA,0.768,0.763,0.444,1.101,0.492,1.039,[],[]
810,2006,4,APA,1.397,1.641,0.842,1.71,1.241,1.675,[],[]
811,2006,5,APA,1.716,1.578,1.518,1.767,1.527,1.767,[],[2.189]
812,2006,6,APA,1.932,1.885,1.661,2.297,1.739,2.077,[],[]
813,2006,7,APA,2.079,2.19,1.412,2.525,1.818,2.452,[],[]
814,2006,8,APA,2.411,2.398,1.299,3.548,2.116,2.693,[],[]
815,2006,9,APA,1.511,1.559,0.763,2.164,1.309,1.761,[],[]
816,2006,10,APA,1.001,1.146,0.664,1.195,0.905,1.17,[],[]
817,2006,11,APA,1.558,1.353,0.671,2.65,1.012,2.001,[],[]
818,2006,12,APA,1.313,0.891,0.606,1.386,0.818,1.386,[],[2.863]
819,2007,1,APA,0.717,0.645,0.41,1.169,0.452,0.91,[],[]
820,2007,2,APA,0.618,0.641,0.29,0.901,0.403,0.856,[],[]
821,2007,3,APA,1.366,1.363,1.22,1.519,1.235,1.494,[],[]
822,2007,4,APA,1.702,1.606,1.304,2.197,1.455,1.902,[],[]
823,2007,5,APA,2.379,2.103,1.982,2.468,2.015,2.468,[],[3.329]
824,2007,6,APA,4.562,4.134,2.539,7.441,2.92,5.776,[],[]
825,2007,7,APA,5.246,5.246,5.246,5.246,5.246,5.246,[],[]
826,2007,8,APA,4.129,4.282,2.992,4.96,3.675,4.736,[],[]
827,2007,9,APA,2.246,2.38,1.725,2.501,2.158,2.467,[],[]
828,2007,10,APA,1.189,0.996,0.617,1.953,0.806,1.474,[],[]
829,2007,11,APA,0.923,0.991,0.892,1.032,0.892,1.022,[0.68],[]
830,2007,12,APA,0.559,0.533,0.452,0.583,0.509,0.583,[],[0.719]
831,2008,1,APA,0.805,0.82,0.656,0.922,0.746,0.879,[],[]
832,2008,2,APA,1.903,1.826,0.923,3.036,1.148,2.581,[],[]
833,2008,3,APA,2.073,1.936,1.05,3.37,1.336,2.673,[],[]
834,2008,4,APA,1.941,2.039,1.3,2.386,1.739,2.241,[],[]
835,2008,5,APA,2.158,2.092,2.003,2.378,2.048,2.235,[],[]
836,2008,6,APA,2.509,2.447,2.417,2.539,2.418,2.539,[],[2.725]
837,2008,7,APA,1.786,1.843,1.112,2.344,1.31,2.319,[],[]
838,2008,8,APA,1.546,1.639,1.423,2.052,1.423,1.763,[0.852],[]
839,2008,9,APA,1.822,1.611,1.187,1.962,1.47,1.962,[],[2.878]
840,2008,10,APA,1.108,1.154,0.915,1.253,1.035,1.204,[],[]
841,2008,11,APA,1.187,0.878,0.414,2.268,0.646,1.573,[],[]
842,2008,12,APA,1.167,1.289,0.663,1.429,1.079,1.377,[],[]
843,2009,1,APA,1.645,1.57,1.381,2.06,1.452,1.764,[],[]
844,2009,2,APA,1.654,1.343,0.907,3.022,0.967,2.03,[],[]
845,2009,3,APA,1.046,1.159,0.965,1.36,0.965,1.239,[0.503],[]
846,2009,4,APA,1.417,1.329,1.292,1.63,1.31,1.479,[],[]
847,2009,5,APA,1.615,1.602,1.304,1.953,1.334,1.882,[],[]
848,2009,6,APA,2.179,2.203,1.973,2.336,2.12,2.261,[],[]
849,2009,7,APA,1.885,1.831,1.578,2.3,1.578,2.138,[],[]
850,2009,8,APA,1.987,2.056,1.465,2.37,1.842,2.201,[],[]
851,2009,9,APA,1.516,1.568,0.86,2.069,1.196,1.888,[],[]
852,2009,10,APA,1.41,1.505,1.077,1.646,1.291,1.576,[],[]
853,2009,11,APA,1.555,0.64,0.191,1.812,0.384,1.812,[],[4.747]
854,2009,12,APA,0.872,0.944,0.397,1.202,0.64,1.176,[],[]
855,2010,1,APA,0.937,0.744,0.389,1.872,0.554,1.127,[],[]
856,2010,2,APA,1.151,1.226,0.737,1.418,0.971,1.406,[],[]
857,2010,3,APA,1.196,1.211,0.669,1.692,0.916,1.49,[],[]
858,2010,4,APA,2.316,2.221,1.813,2.916,2.017,2.568,[],[]
859,2010,5,APA,1.355,1.406,1.288,1.603,1.288,1.473,[1.007],[]
860,2010,6,APA,1.961,1.967,1.35,2.559,1.539,2.389,[],[]
861,2010,7,APA,2.045,2.06,1.662,2.397,1.919,2.186,[],[]
862,2010,8,APA,2.124,1.997,1.794,2.581,1.896,2.289,[],[]
863,2010,9,APA,1.709,1.718,1.193,2.208,1.526,1.901,[],[]
864,2010,10,APA,0.887,0.841,0.785,1.034,0.813,0.938,[],[]
865,2010,11,APA,1.334,1.245,0.491,2.353,0.912,1.667,[],[]
866,2010,12,APA,0.537,0.554,0.285,0.756,0.431,0.661,[],[]
867,2011,1,APA,1.118,1.061,0.49,1.862,0.739,1.44,[],[]
868,2011,2,APA,1.057,1.017,0.899,1.296,0.967,1.107,[],[]
869,2011,3,APA,1.176,1.132,0.904,1.534,0.98,1.328,[],[]
870,2011,4,APA,1.174,1.419,0.613,1.491,1.016,1.455,[],[]
871,2011,5,APA,1.27,1.298,0.853,1.629,1.064,1.505,[],[]
872,2011,6,APA,1.874,1.935,1.475,2.151,1.711,2.098,[],[]
873,2011,7,APA,3.065,2.806,2.491,4.158,2.593,3.279,[],[]
874,2011,8,APA,2.156,2.158,2.071,2.237,2.136,2.179,[],[]
875,2011,9,APA,1.84,1.839,1.217,2.465,1.568,2.11,[],[]
876,2011,10,APA,1.806,2.058,0.789,2.571,1.424,2.315,[],[]
877,2011,11,APA,1.341,1.043,0.924,1.372,1.013,1.372,[],[2.355]
878,2011,12,APA,0.746,0.721,0.465,1.074,0.599,0.869,[],[]
879,2012,1,APA,1.108,1.113,0.874,1.333,0.981,1.24,[],[]
880,2012,2,APA,1.632,1.651,0.735,2.49,0.904,2.379,[],[]
881,2012,3,APA,1.79,1.835,1.052,2.438,1.513,2.112,[],[]
882,2012,4,APA,1.095,0.894,0.563,2.027,0.692,1.297,[],[]
883,2012,5,APA,1.134,1.077,0.911,1.416,0.994,1.246,[],[]
884,2012,6,APA,2.444,2.494,1.688,3.1,2.158,2.78,[],[]
885,2012,7,APA,2.655,2.559,1.873,2.833,2.382,2.833,[],[3.629]
886,2012,8,APA,2.537,2.561,1.494,3.531,1.835,3.262,[],[]
887,2012,9,APA,2.208,1.907,1.132,3.889,1.547,2.568,[],[]
888,2012,10,APA,0.998,1.027,0.643,1.324,0.835,1.175,[],[]
889,2012,11,APA,1.519,1.95,0.594,2.013,1.272,1.981,[],[]
890,2012,12,APA,1.007,1.093,0.302,1.541,0.677,1.423,[],[]
891,2013,1,APA,0.936,1.013,0.412,1.307,0.66,1.29,[],[]
892,2013,2,APA,0.993,1.056,0.608,1.254,0.908,1.141,[],[]
893,2013,3,APA,1.763,1.643,1.461,2.185,1.552,1.914,[],[]
894,2013,4,APA,1.291,1.579,0.628,1.667,1.104,1.623,[],[]
895,2013,5,APA,2.249,2.479,1.298,2.739,2.041,2.687,[],[]
896,2013,6,APA,2.917,2.552,2.066,3.09,2.378,3.09,[],[4.499]
897,2013,7,APA,3.425,3.498,2.409,4.295,3.036,3.888,[],[]
898,2013,8,APA,3.992,3.521,2.663,4.356,3.157,4.356,[],[6.265]
899,2013,9,APA,2.936,3.264,1.418,3.8,2.666,3.535,[],[]
900,2013,10,APA,1.618,1.638,1.482,1.734,1.56,1.686,[],[]
901,2013,11,APA,1.492,1.453,1.143,1.918,1.264,1.68,[],[]
902,2013,12,APA,0.67,0.623,0.415,1.02,0.477,0.816,[],[]
903,2014,1,APA,1.105,1.119,0.45,1.729,0.5,1.724,[],[]
904,2014,2,APA,1.35,1.461,0.705,1.774,1.058,1.753,[],[]
905,2014,3,APA,1.307,1.331,0.735,1.831,1.144,1.494,[],[]
906,2014,4,APA,1.227,1.249,0.728,1.704,0.989,1.477,[],[]
907,2014,5,APA,1.474,1.091,0.747,1.68,0.885,1.68,[],[2.967]
908,2014,6,APA,2.862,2.806,2.089,3.745,2.196,3.472,[],[]
909,2014,7,APA,3.432,2.116,1.899,3.546,2.002,3.546,[],[7.596]
910,2014,8,APA,2.269,2.123,1.858,2.974,1.977,2.415,[],[]
911,2014,9,APA,2.228,1.662,1.032,2.526,1.364,2.526,[],[4.555]
912,2014,10,APA,1.884,1.627,1.247,2.779,1.437,2.203,[],[]
913,2014,11,APA,1.151,1.147,0.907,1.403,1.032,1.266,[],[]
914,2014,12,APA,1.524,1.361,0.61,2.762,0.923,1.962,[],[]
915,2015,1,APA,1.057,0.929,0.497,1.874,0.734,1.252,[],[]
916,2015,2,APA,1.546,1.495,0.947,2.246,1.271,1.769,[],[]
917,2015,3,APA,1.103,1.105,0.654,1.549,0.757,1.451,[],[]
918,2015,4,APA,0.923,0.805,0.778,1.186,0.792,0.995,[],[]
919,2015,5,APA,1.705,1.836,1.588,2.259,1.588,1.954,[0.888],[]
920,2015,6,APA,2.52,2.504,2.167,2.905,2.272,2.752,[],[]
921,2015,7,APA,2.71,2.641,1.82,3.735,1.927,3.424,[],[]
922,2015,8,APA,1.979,1.977,1.731,2.233,1.807,2.149,[],[]
923,2015,9,APA,2.01,2.09,1.511,2.35,1.842,2.258,[],[]
924,2015,10,APA,0.97,0.767,0.648,1.495,0.708,1.131,[],[]
925,2015,11,APA,0.867,0.756,0.335,1.619,0.473,1.15,[],[]
926,2015,12,APA,0.578,0.535,0.391,0.852,0.482,0.63,[],[]
927,2016,1,APA,1.415,1.29,1.124,1.831,1.207,1.56,[],[]
928,2016,2,APA,0.95,1.023,0.92,1.119,0.92,1.053,[0.634],[]
929,2016,3,APA,1.23,1.253,0.823,1.59,0.944,1.539,[],[]
930,2016,4,APA,1.728,1.748,1.172,2.243,1.595,1.88,[],[]
931,2016,5,APA,3.841,3.841,3.176,4.505,3.508,4.173,[],[]
932,2016,6,APA,6.934,6.934,6.685,7.183,6.809,7.058,[],[]
933,2016,7,APA,5.003,4.858,4.374,5.776,4.616,5.317,[],[]
934,2016,8,APA,4.533,4.533,3.641,5.426,4.087,4.98,[],[]
935,2016,9,APA,3.426,3.635,1.231,5.204,2.735,4.326,[],[]
936,2016,10,APA,1.5,1.577,0.899,1.946,1.351,1.725,[],[]
937,2016,11,APA,1.278,1.328,0.596,1.91,0.962,1.619,[],[]
938,2016,12,APA,0.819,0.787,0.61,1.093,0.683,0.924,[],[]
939,2017,1,APA,0.777,0.668,0.611,0.808,0.638,0.808,[],[1.162]
940,2017,2,APA,1.344,1.381,0.798,1.815,1.131,1.594,[],[]
941,2017,3,APA,1.125,1.085,0.973,1.163,1.047,1.163,[],[1.357]
942,2017,4,APA,1.426,1.471,1.264,1.542,1.368,1.507,[],[]
943,2017,5,APA,0.996,1.004,0.513,1.463,0.801,1.199,[],[]
944,2017,6,APA,2.367,2.538,1.313,3.08,2.052,2.854,[],[]
945,2017,7,APA,1.76,1.788,1.614,1.849,1.721,1.826,[],[]
946,2017,8,APA,1.809,1.832,1.699,1.875,1.781,1.86,[],[]
947,2017,9,APA,1.957,1.869,1.674,2.417,1.691,2.135,[],[]
948,2017,10,APA,1.206,1.33,0.732,1.556,1.031,1.443,[],[]
949,2017,11,APA,1.148,1.157,0.889,1.391,0.972,1.333,[],[]
950,2017,12,APA,1.045,1.023,0.958,1.066,1.002,1.066,[],[1.175]
951,2018,1,APA,0.822,0.76,0.466,1.301,0.58,1.002,[],[]
952,2018,2,APA,0.699,0.772,0.352,0.902,0.581,0.89,[],[]
953,2018,3,APA,1.187,1.217,0.814,1.5,0.94,1.464,[],[]
954,2018,4,APA,1.383,1.554,0.993,1.603,1.274,1.579,[],[]
955,2018,5,APA,1.607,1.483,1.424,1.627,1.463,1.627,[],[2.039]
956,2018,6,APA,3.338,3.355,2.136,4.504,2.372,4.321,[],[]
957,2018,7,APA,5.07,5.579,2.175,6.947,4.152,6.497,[],[]
958,2018,8,APA,2.525,2.507,2.308,2.781,2.413,2.619,[],[]
959,2018,9,APA,1.645,1.491,1.128,2.471,1.312,1.824,[],[]
960,2018,10,APA,1.11,0.961,0.903,1.467,0.932,1.214,[],[]
961,2018,11,APA,1.594,1.686,0.959,2.047,1.431,1.849,[],[]
962,2018,12,APA,0.897,0.925,0.627,1.112,0.818,1.004,[],[]
963,2019,1,APA,0.97,0.788,0.66,1.01,0.748,1.01,[],[1.644]
964,2019,2,APA,0.805,0.8,0.642,0.978,0.697,0.908,[],[]
965,2019,3,APA,1.247,1.273,0.746,1.695,0.942,1.578,[],[]
966,2019,4,APA,1.627,1.824,0.957,2.1,1.391,1.962,[],[]
967,2019,5,APA,1.723,1.81,1.371,1.902,1.664,1.87,[],[]
968,2019,6,APA,1.924,1.921,1.132,2.722,1.575,2.269,[],[]
969,2019,7,APA,3.103,2.921,2.434,4.134,2.62,3.404,[],[]
970,2019,8,APA,2.914,2.715,2.33,3.894,2.505,3.124,[],[]
971,2019,9,APA,1.808,1.684,1.475,2.387,1.561,1.931,[],[]
972,2019,10,APA,1.651,1.625,0.672,2.656,1.149,2.14,[],[]
973,2019,11,APA,2.489,2.135,1.428,4.258,1.726,2.898,[],[]
974,2019,12,APA,1.329,1.323,0.566,2.105,0.936,1.716,[],[]
975,2020,1,APA,0.96,1.002,0.567,1.269,0.852,1.109,[],[]
976,2020,2,APA,0.994,1.077,0.624,1.2,0.904,1.167,[],[]
977,2020,3,APA,1.236,1.262,1.148,1.607,1.148,1.35,[0.812],[]
978,2020,4,APA,1.706,1.739,1.515,1.83,1.645,1.8,[],[]
979,2020,5,APA,1.842,1.843,1.756,1.928,1.799,1.885,[],[]
980,2020,6,APA,1.981,1.893,1.799,2.03,1.845,2.03,[],[2.337]
981,2020,7,APA,2.811,2.591,2.342,2.877,2.525,2.877,[],[3.719]
982,2020,8,APA,1.655,1.703,0.704,2.51,1.068,2.291,[],[]
983,2020,9,APA,1.353,1.353,1.195,1.511,1.274,1.432,[],[]
984,2020,10,APA,1.021,1.148,0.397,1.391,0.846,1.323,[],[]
985,2020,11,APA,0.733,0.609,0.431,1.159,0.52,0.884,[],[]
986,2020,12,APA,0.825,0.728,0.518,0.896,0.657,0.896,[],[1.327]
987,2021,1,APA,0.628,0.64,0.568,0.675,0.604,0.657,[],[]
988,2021,2,APA,1.165,1.188,0.427,1.857,0.784,1.569,[],[]
989,2021,3,APA,1.066,1.05,0.597,1.568,0.901,1.214,[],[]
990,2021,4,APA,1.233,1.604,0.476,1.618,1.04,1.611,[],[]
991,2021,5,APA,1.759,1.739,1.495,2.065,1.5,1.998,[],[]
992,2021,6,APA,1.921,2.016,1.233,2.42,1.664,2.274,[],[]
993,2021,7,APA,2.544,2.545,2.156,2.931,2.411,2.678,[],[]
994,2021,8,APA,1.522,1.491,1.379,1.696,1.435,1.593,[],[]
995,2021,9,APA,1.413,1.561,0.658,1.873,1.177,1.797,[],[]
996,2021,10,APA,1.109,1.106,0.954,1.266,1.03,1.186,[],[]
997,2021,11,APA,1.387,1.293,0.899,2.065,1.084,1.596,[],[]
998,2021,12,APA,1.058,0.986,0.189,2.072,0.48,1.564,[],[]
999,2022,1,APA,1.359,1.183,1.062,2.008,1.075,1.468,[],[]
1000,2022,2,APA,1.467,0.916,0.64,1.591,0.792,1.591,[],[3.396]
1001,2022,3,APA,1.518,1.57,1.071,1.912,1.321,1.741,[],[]
1002,2022,4,APA,1.791,1.791,1.615,1.968,1.703,1.88,[],[]
1003,2022,5,APA,2.768,2.972,1.729,3.4,2.478,3.262,[],[]
1004,2022,6,APA,3.251,3.191,3.064,3.498,3.128,3.345,[],[]
1005,2022,7,APA,3.328,3.446,2.348,4.191,2.897,3.818,[],[]
1006,2022,8,APA,2.408,2.492,1.629,3.021,2.216,2.684,[],[]
1007,2022,9,APA,2.26,1.857,1.605,2.378,1.739,2.378,[],[3.72]
1008,2022,10,APA,1.22,1.314,0.806,1.539,1.06,1.426,[],[]
1009,2022,11,APA,1.095,1.16,0.651,1.408,0.862,1.392,[],[]
1010,2022,12,APA,1.324,1.364,0.887,1.682,1.035,1.654,[],[]
1011,2023,1,APA,1.075,0.987,0.646,1.187,0.874,1.187,[],[1.68]
1012,2023,2,APA,0.952,0.913,0.598,1.385,0.791,1.074,[],[]
1013,2023,3,APA,1.275,1.355,1.256,1.387,1.256,1.374,[1.005],[]
1014,2023,4,APA,1.283,1.361,0.61,1.878,0.985,1.619,[],[]
1015,2023,5,APA,1.642,1.591,1.431,1.956,1.514,1.719,[],[]
1016,2023,6,APA,2.241,2.216,1.209,3.323,1.704,2.753,[],[]
1017,2023,7,APA,2.081,2.129,1.559,2.506,1.766,2.444,[],[]
1018,2023,8,APA,1.774,1.867,1.323,2.039,1.635,2.006,[],[]
1019,2023,9,APA,1.578,1.463,1.388,1.883,1.426,1.673,[],[]
